2015-10-14 23:48:13 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=16 to queue=225
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:13 INFO  Client:151 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=13 to queue=42
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:13 INFO  Client:165 - 18 poped a message from queue=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:13 INFO  Client:151 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=14 to queue=421
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:13 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:13 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:13 INFO  Client:165 - 18 poped a message from queue=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=11 to queue=273
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:191 - 18 created a queue
2015-10-14 23:48:13 INFO  Client:225 - Client list with messages returned for client=18
2015-10-14 23:48:13 INFO  Client:231 - Client list empty for client=18
2015-10-14 23:48:13 INFO  Client:179 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:259 - Queue list with messages empty for client=18
2015-10-14 23:48:13 INFO  Client:137 - 18 peeked a message from sender=-1: NO MESSAGE AVAILABLE
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=7 to queue=431
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
2015-10-14 23:48:13 INFO  Client:110 - 18 sends a message to client=6 to queue=33
2015-10-14 23:48:13 INFO  Client:118 - Message sent by client: 18
2015-10-14 23:48:13 INFO  Client:211 - Client list returned for client=18
2015-10-14 23:48:13 INFO  Client:239 - Queue list returned for client=18
